date,symbol,open,high,low,close,volume,amount
2026-03-06,STK0016,57.0947,59.865,55.846,58.5837,5917239,346653528.39
2026-03-09,STK0016,58.5438,59.1159,56.7752,57.3355,6272999,359665806.71
2026-03-10,STK0016,57.7553,58.2997,57.375,57.9184,6491441,375973923.67
2026-03-11,STK0016,57.36,58.0146,56.2016,56.8503,3836581,218110887.05
2026-03-12,STK0016,56.3193,60.5965,55.2863,59.505,4067007,242007244.67
2026-03-13,STK0016,59.2813,61.3413,57.9753,60.019,1663512,99842339.49
2026-03-16,STK0016,60.0094,60.4267,59.2045,59.619,3720529,221814358.39
2026-03-17,STK0016,59.4418,59.8024,59.0869,59.4475,5814959,345684974.6
2026-03-18,STK0016,59.6773,61.092,57.2966,58.688,5316594,312020031.63
2026-03-19,STK0016,59.0726,59.9392,56.6189,57.4619,3709327,213144808.96
2026-03-20,STK0016,57.558,58.1574,55.6309,56.2163,6834297,384198743.96
2026-03-23,STK0016,56.4056,58.3679,56.0342,57.9861,3340892,193725421.66
2026-03-24,STK0016,58.0809,59.5266,56.4916,57.9336,3028832,175471185.35
2026-03-25,STK0016,57.9369,59.0111,54.7604,55.7949,3385707,188905095.48
2026-03-26,STK0016,55.3635,55.7517,54.2031,54.5858,2629310,143522933.38
2026-03-27,STK0016,54.2501,55.8135,54.0278,55.5856,4744166,263707418.25
2026-03-30,STK0016,55.1369,56.1139,54.7739,55.7469,4130967,230288452.66
2026-03-31,STK0016,55.6972,56.126,55.243,55.6716,4713207,262391721.55
2026-04-01,STK0016,55.7492,56.9649,55.4953,56.7066,3313829,187915915.37
2026-04-02,STK0016,56.2156,56.6801,55.8063,56.2704,3758469,211490376.56
2026-04-03,STK0016,56.2949,57.3124,56.0311,57.0451,1795592,102429723.32
2026-04-06,STK0016,56.7463,57.4686,56.1398,56.8608,4386839,249439341.48
2026-04-07,STK0016,56.4972,58.2602,55.7525,57.5022,3914577,225096691.8
2026-04-08,STK0016,57.2868,58.0013,55.9704,56.6772,2592508,146936131.44
2026-04-09,STK0016,56.2975,57.4837,54.7882,55.9675,3663387,205030609.05
2026-04-10,STK0016,56.1716,57.7895,55.7311,57.3399,3410184,195539458.95
2026-04-13,STK0016,57.2821,60.0097,55.9988,58.6947,6980615,409725170.92
2026-04-14,STK0016,58.9825,60.3324,57.1078,58.4454,2580147,150797794.09
2026-04-15,STK0016,58.2901,59.6935,56.4164,57.8082,4215012,243662269.72
2026-04-16,STK0016,57.6677,60.365,57.3123,59.9953,2557447,153434745.04
2026-04-17,STK0016,60.6734,61.1377,59.768,60.2289,3123310,188113614.13
2026-04-20,STK0016,59.6452,60.6203,58.5074,59.4798,4196867,249628877.86
2026-04-21,STK0016,59.94,60.2541,58.6846,58.9937,3491108,205953536.41
2026-04-22,STK0016,59.5823,60.1776,59.3458,59.9397,3769451,225939759.37
2026-04-23,STK0016,60.2158,60.4382,59.8271,60.049,4266523,256200503.91
2026-04-24,STK0016,59.9301,60.8854,58.8483,59.8016,3219497,192531200.53
2025-07-21,STK0017,31.341,31.4824,30.1695,30.3063,2236667,67785049.01
2025-07-22,STK0017,30.2928,30.6772,29.6726,30.0541,3140974,94399021.82
2025-07-23,STK0017,29.9697,30.4941,29.5187,30.0421,2068382,62138442.96
2025-07-24,STK0017,30.1078,31.5887,29.5469,31.0111,2081852,64560460.68
2025-07-25,STK0017,31.1342,31.4931,30.213,30.5654,1849928,56543700.3
2025-07-28,STK0017,30.2744,30.9483,29.9922,30.6625,2284495,70048333.92
2025-07-29,STK0017,30.7317,31.2637,29.2148,29.7294,3763451,111885251.29
2025-07-30,STK0017,29.8461,30.3754,28.964,29.487,1789709,52773203.48
2025-07-31,STK0017,29.0738,29.3127,28.8008,29.0395,2646024,76839234.13
2025-08-01,STK0017,29.0737,30.2832,29.0023,30.209,1554575,46962190.63
2025-08-04,STK0017,30.3352,31.0557,29.2951,30.0078,1006878,30214158.78
2025-08-05,STK0017,30.1125,30.774,29.5292,30.1892,2294511,69269402.97
2025-08-06,STK0017,30.3349,30.5359,30.0707,30.2713,2369882,71739407.79
2025-08-07,STK0017,30.2119,30.6654,29.1738,29.6184,1960253,58059469.63
2025-08-08,STK0017,29.4341,29.8958,28.9614,29.4229,1195394,35171928.44
2025-08-11,STK0017,29.1069,29.6313,28.9643,29.4869,2289678,67515428.1
2025-08-12,STK0017,29.6807,29.8709,29.4094,29.599,2292031,67841938.51
2025-08-13,STK0017,29.7242,30.4377,27.5589,28.2367,1532631,43276507.14
2025-08-14,STK0017,28.4354,28.8245,27.7144,28.0989,1322628,37164392.22
2025-08-15,STK0017,27.9769,28.7958,27.7978,28.6126,1941142,55541148.16
2025-08-18,STK0017,28.7509,29.474,28.166,28.8863,2681761,77466245.25
2025-08-19,STK0017,28.6271,29.7846,28.26,29.4075,2530846,74425873.82
2025-08-20,STK0017,29.2545,29.7426,28.6187,29.1043,1601166,46600769.73
2025-08-21,STK0017,29.1263,30.0199,28.8687,29.7568,2260200,67256245.44
2025-08-22,STK0017,29.8754,29.975,29.5591,29.6579,2959675,87777832.69
2025-08-25,STK0017,29.9582,30.6336,29.7846,30.4571,1455364,44326157.19
2025-08-26,STK0017,30.4133,31.3026,29.6718,30.5576,2246673,68652971.47
2025-08-27,STK0017,30.3993,30.8961,29.0354,29.5178,3565381,105242244.6
2025-08-28,STK0017,29.3558,30.6825,28.736,30.0481,1423547,42774847.67
2025-08-29,STK0017,29.9243,29.999,29.813,29.8876,3339180,99799914.3
2025-09-01,STK0017,30.2885,30.8823,29.4814,30.071,3949643,118769643.01
2025-09-02,STK0017,30.2079,30.6052,28.8401,29.2245,2082248,60852732.07
2025-09-03,STK0017,29.4203,30.5184,28.9112,29.9994,2044935,61346802.31
2025-09-04,STK0017,29.9564,30.2631,29.273,29.5758,3328579,98445442.01
2025-09-05,STK0017,29.5755,31.0374,29.094,30.5402,2162485,66042813.88
2025-09-08,STK0017,30.6686,30.7551,30.4253,30.5113,1020945,31150388.45
2025-09-09,STK0017,30.4189,30.5116,29.8954,29.9868,2281603,68417953.67
2025-09-10,STK0017,29.9344,31.1769,29.3246,30.5544,2817109,86075190.39
2025-09-11,STK0017,30.431,30.579,30.2172,30.3648,3129525,95027545.51
2025-09-12,STK0017,30.2834,30.5207,30.2131,30.45,1735266,52838874.9
2025-09-15,STK0017,30.459,31.1591,29.2028,29.8898,2070030,61872846.94
2025-09-16,STK0017,29.7428,29.984,29.5015,29.7426,3264283,97088396.48
2025-09-17,STK0017,29.7937,30.3145,29.3351,29.8549,2285777,68241546.24
2025-09-18,STK0017,29.9059,30.5427,28.5847,29.2067,1366596,39913720.05
2025-09-19,STK0017,29.1753,29.7342,28.3916,28.9461,3636311,105257036.36
2025-09-22,STK0017,28.8027,28.8912,28.6784,28.7668,2251884,64779473.74
2025-09-23,STK0017,28.7849,29.3849,28.356,28.9534,3632190,105164248.04
2025-09-24,STK0017,28.8658,30.2066,28.4484,29.776,1543314,45953738.08
2025-09-25,STK0017,29.7843,30.0837,29.4389,29.7378,2379038,70747365.73
2025-09-26,STK0017,29.9344,30.5131,28.8156,29.3836,2933210,86188340.35
2025-09-29,STK0017,29.1636,31.6752,28.4586,30.9276,2296515,71025680.06
2025-09-30,STK0017,31.3336,31.5023,30.6392,30.8051,1579872,48668140.89
2025-10-01,STK0017,30.7917,30.9561,30.2711,30.4336,1054055,32078737.39
2025-10-02,STK0017,30.5089,31.0855,29.6112,30.1816,4216567,127262640.78
2025-10-03,STK0017,30.0456,30.4197,29.5753,29.9482,2725967,81637857.59
2025-10-06,STK0017,30.1542,30.766,29.2705,29.8767,3751213,112073822.37
2025-10-07,STK0017,29.8542,30.4862,29.6976,30.3272,3422149,103784109.48
2025-10-08,STK0017,30.2555,30.9149,30.1673,30.825,3009430,92765746.65
2025-10-09,STK0017,30.7188,31.8314,30.1642,31.267,2176971,68067266.34
2025-10-10,STK0017,31.2166,32.8443,30.44,32.0471,2849529,91319043.04
2025-10-13,STK0017,32.1276,32.2619,31.7127,31.8458,4069266,129588997.76
2025-10-14,STK0017,31.8788,32.6994,31.1813,31.9992,2488283,79623131.13
2025-10-15,STK0017,31.9916,33.0325,31.6441,32.6775,4688810,153218687.84
2025-10-16,STK0017,32.5383,32.616,32.0679,32.1446,1385058,44522143.15
2025-10-17,STK0017,31.9966,34.2319,31.5573,33.7683,1339867,45244982.33
2025-10-20,STK0017,33.675,33.9583,33.3363,33.6192,3322704,111706561.7
2025-10-21,STK0017,33.7121,34.3172,32.7407,33.339,1756004,58543482.95
2025-10-22,STK0017,33.4718,33.7603,32.2502,32.5307,4715132,153386339.12
2025-10-23,STK0017,32.6866,33.1141,31.5928,32.0114,3682955,117896722.9
2025-10-24,STK0017,32.0112,32.7568,31.7995,32.5416,3987359,129755198.29
2025-10-27,STK0017,32.6166,34.3499,31.9302,33.6419,3111107,104663572.42
2025-10-28,STK0017,33.6079,34.3905,32.3057,33.0759,1702730,56319336.4
2025-10-29,STK0017,32.7319,33.4749,32.3628,33.1016,1318639,43649101.72
2025-10-30,STK0017,33.0588,33.7446,32.6513,33.3337,4009700,133658317.55
2025-10-31,STK0017,33.2588,34.8055,32.4405,33.9698,1395911,47418780.93
2025-11-03,STK0017,33.7587,35.6892,33.5808,35.5021,4060636,144161201.8
2025-11-04,STK0017,35.3815,37.1453,34.6527,36.3956,2946595,107243185.41
2025-11-05,STK0017,36.4251,36.9732,35.7298,36.2756,2356449,85481660.48
2025-11-06,STK0017,36.0298,37.58,35.2279,36.7618,2812994,103410700.66
2025-11-07,STK0017,36.6053,37.4362,36.2859,37.1124,2851389,105821786.11
2025-11-10,STK0017,37.4586,37.7887,36.8745,37.2023,2229293,82934856.29
2025-11-11,STK0017,36.8463,37.1961,35.9876,36.3326,3781761,137401137.87
2025-11-12,STK0017,36.2927,36.3791,35.6524,35.7375,3692642,131965823.21
2025-11-13,STK0017,35.4883,36.6169,35.2786,36.4018,2483188,90392610.6
2025-11-14,STK0017,36.238,37.886,35.3366,36.9664,1923209,71094188.45
2025-11-17,STK0017,36.9226,37.2233,36.6373,36.9379,3840840,141872518.62
2025-11-18,STK0017,36.7197,37.1,36.6294,37.0091,1191836,44108725.15
2025-11-19,STK0017,37.1367,38.1376,36.8245,37.8197,2727543,103154879.44
2025-11-20,STK0017,38.1276,38.5619,36.3655,36.7846,2975046,109435924.75
2025-11-21,STK0017,36.9709,37.5106,36.0555,36.5897,1728822,63257048.75
2025-11-24,STK0017,36.8153,38.2328,36.6836,38.0965,3260083,124197693.58
2025-11-25,STK0017,37.7824,39.0538,37.02,38.2813,2296845,87926132.65
2025-11-26,STK0017,38.2255,39.0277,36.6322,37.4174,1899940,71090909.18
2025-11-27,STK0017,37.5225,37.7815,37.2215,37.4802,3267554,122468476.87
2025-11-28,STK0017,37.6766,38.5623,36.9094,37.7927,1583129,59830764.21
2025-12-01,STK0017,38.1924,38.5863,35.4199,35.789,3152602,112828319.13
2025-12-02,STK0017,36.0192,36.4418,35.2025,35.6204,1165464,41514309.16
2025-12-03,STK0017,35.8125,36.6554,34.345,35.1728,2563592,90168835.79
2025-12-04,STK0017,35.7331,36.5375,33.4612,34.2319,2324579,79574832.8
2025-12-05,STK0017,34.2517,34.6157,33.7358,34.0982,1883044,64208322.8
2025-12-08,STK0017,34.0391,34.4893,33.4899,33.9388,2681179,90996079.88
2025-12-09,STK0017,33.975,34.4847,33.6831,34.191,2313415,79098003.27
2025-12-10,STK0017,34.0038,34.4749,33.4365,33.9062,3493918,118465585.24
2025-12-11,STK0017,33.92,34.5198,32.8463,33.4376,2904137,97107405.85
2025-12-12,STK0017,33.0929,33.2297,32.259,32.3928,2737270,88667798.55
2025-12-15,STK0017,32.29,33.0378,31.2145,31.9545,2630350,84051498.74
2025-12-16,STK0017,31.9324,32.8676,31.3405,32.2695,2040671,65851378.55
2025-12-17,STK0017,32.4539,32.591,32.204,32.3406,2170515,70195864.49
2025-12-18,STK0017,32.557,33.2728,31.7512,32.465,2616698,84951152.98
2025-12-19,STK0017,32.2779,32.8945,30.9334,31.5359,2208697,69653233.88
2025-12-22,STK0017,31.9312,32.225,31.1184,31.4074,3508182,110182950.34
2025-12-23,STK0017,31.4354,32.3197,30.9955,31.8737,2500746,79708036.77
2025-12-24,STK0017,31.9196,32.7497,31.2243,32.0515,2732682,87586633.37
2025-12-25,STK0017,31.7419,32.5122,30.7397,31.5042,1449642,45669849.54
2025-12-26,STK0017,31.3872,31.6529,29.8173,30.0719,3356849,100946829.14
2025-12-29,STK0017,30.2619,30.7752,29.1135,29.6158,1950007,57751090.21
2025-12-30,STK0017,29.646,30.2919,28.7613,29.4019,1704039,50101953.83
2025-12-31,STK0017,29.4209,30.1484,28.2153,28.9307,4359945,126136332.05
2026-01-01,STK0017,28.9702,29.1,28.8651,28.9949,3110126,90177663.18
2026-01-02,STK0017,28.7449,29.7823,28.3544,29.3832,3432044,100844367.73
2026-01-05,STK0017,29.3662,30.015,28.5401,29.1849,2841825,82938476.87
2026-01-06,STK0017,29.4326,29.8044,29.3716,29.7427,2386107,70969335.38
2026-01-07,STK0017,29.9373,30.2982,28.636,28.9855,2265265,65659850.09
2026-01-08,STK0017,28.9637,29.5127,28.5166,29.064,3335303,96937325.72
2026-01-09,STK0017,29.338,29.7519,27.8113,28.2093,3784918,106769803.69
2026-01-12,STK0017,27.997,28.5836,27.4691,28.0547,2469296,69275315.88
2026-01-13,STK0017,27.8916,27.9894,27.6781,27.7755,5222893,145068524.34
2026-01-14,STK0017,28.0878,28.789,27.5243,28.2227,2344833,66177567.28
2026-01-15,STK0017,28.3208,28.565,28.0797,28.3239,1576759,44659965.79
2026-01-16,STK0017,28.2748,29.2886,27.6823,28.6873,1427288,40945098.82
2026-01-19,STK0017,28.6778,29.0119,28.0704,28.4012,1442265,40962042.96
2026-01-20,STK0017,28.2641,28.3485,27.5738,27.6564,2221549,61440145.53
2026-01-21,STK0017,27.7024,28.3719,26.5842,27.2426,2422852,66004870.85
2026-01-22,STK0017,27.2749,27.8832,26.7307,27.3378,3343813,91412446.0
2026-01-23,STK0017,27.341,28.2762,27.0676,27.9963,2601886,72843062.03
2026-01-26,STK0017,27.8021,28.2649,27.5738,28.0347,3613490,101303072.26
2026-01-27,STK0017,28.0793,28.5158,27.4661,27.8998,2711650,75654511.16
2026-01-28,STK0017,27.8113,28.637,27.1242,27.9465,2669239,74595904.39
2026-01-29,STK0017,27.7817,28.5138,27.5407,28.2686,2162942,61143246.89
2026-01-30,STK0017,28.4842,30.5475,27.806,29.8371,4270612,127422762.33
2026-02-02,STK0017,30.2281,30.8779,29.9379,30.5843,1525874,46667770.9
2026-02-03,STK0017,30.9429,31.5058,29.9914,30.5471,2865121,87521246.47
2026-02-04,STK0017,30.6665,30.9971,29.894,30.2198,2398907,72494468.15
2026-02-05,STK0017,30.1717,30.5536,30.0523,30.4332,3325562,101207433.08
2026-02-06,STK0017,30.4203,31.2761,29.7045,30.557,2489117,76060060.62
2026-02-09,STK0017,30.6315,30.8083,30.0818,30.2564,2483478,75141107.55
2026-02-10,STK0017,30.1802,30.8963,28.9877,29.6922,2263742,67215461.48
2026-02-11,STK0017,29.9281,30.357,29.7971,30.2248,4037594,122035302.4
2026-02-12,STK0017,29.8578,30.6797,29.6148,30.432,2483258,75570484.86
2026-02-13,STK0017,30.378,31.7049,29.6738,30.9866,5121329,158692706.33
2026-02-16,STK0017,31.1359,32.4363,30.602,31.8895,2820711,89951065.16
2026-02-17,STK0017,31.7282,32.1951,31.5265,31.9917,2607502,83418423.7
2026-02-18,STK0017,31.9456,32.4446,31.3804,31.8783,2486046,79250893.56
2026-02-19,STK0017,31.992,33.8786,31.7953,33.6716,3183883,107206351.51
2026-02-20,STK0017,33.9797,34.7311,33.0407,33.7878,2135679,72159885.94
2026-02-23,STK0017,33.5265,33.632,33.3804,33.4857,2762242,92495603.46
2026-02-24,STK0017,33.212,33.8171,32.7409,33.3441,2640370,88040683.58
2026-02-25,STK0017,33.1553,34.6121,33.0406,34.4927,2924460,100872570.01
2026-02-26,STK0017,34.176,34.7906,32.9948,33.5991,2928150,98383242.7
2026-02-27,STK0017,33.3048,34.0882,32.1394,32.9137,2982650,98169986.64
2026-03-02,STK0017,32.7222,34.0882,32.0312,33.3833,2600626,86817485.7
2026-03-03,STK0017,33.6313,33.9861,32.7287,33.0776,4455355,147372657.83
2026-03-04,STK0017,33.0158,33.6868,32.7698,33.4377,3081106,103025196.77
2026-03-05,STK0017,33.444,34.0862,33.284,33.9239,6632886,225013364.05
2026-03-06,STK0017,33.73,34.4752,32.9157,33.6593,2738402,92172703.39
2026-03-09,STK0017,33.7875,33.9181,32.4794,32.6055,3825780,124741292.5
2026-03-10,STK0017,32.9745,33.5173,31.4535,31.98,2079558,66504254.21
2026-03-11,STK0017,31.8101,32.7311,31.4778,32.3927,4439195,143797655.68
2026-03-12,STK0017,32.7297,33.5448,31.7053,32.515,2111293,68648636.8
2026-03-13,STK0017,32.5861,33.0327,31.6657,32.1056,3279589,105293329.88
2026-03-16,STK0017,32.1089,32.5784,30.863,31.321,2541584,79604836.04
2026-03-17,STK0017,31.3962,32.1219,30.5313,31.2536,3310710,103471672.11
2026-03-18,STK0017,31.3269,32.5754,30.5656,31.8025,2596345,82570258.21
2026-03-19,STK0017,32.1588,32.6548,30.6198,31.0994,2210006,68729903.97
2026-03-20,STK0017,31.1966,31.8303,29.8778,30.4972,2628705,80168224.54
2026-03-23,STK0017,30.5964,31.1043,29.3868,29.8828,5045911,150786082.13
2026-03-24,STK0017,29.8073,30.3242,29.4547,29.9697,3497233,104810953.92
2026-03-25,STK0017,30.1209,30.283,30.021,30.1828,1902925,57435676.99
2026-03-26,STK0017,30.0101,31.9131,29.4546,31.3332,4398700,137825142.88
2026-03-27,STK0017,31.3537,32.0821,30.786,31.5115,2172524,68459562.93
2026-03-30,STK0017,32.0614,32.2116,31.5814,31.7301,3703598,117515412.84
2026-03-31,STK0017,31.2569,32.5059,31.029,32.2706,3521379,113636916.59
2026-04-01,STK0017,32.3157,33.2126,31.707,32.5984,3573770,116499309.22
2026-04-02,STK0017,32.6516,32.8293,32.3006,32.4774,5607318,182111301.85
2026-04-03,STK0017,32.433,34.5473,31.8527,33.9401,2204956,74836404.38
2026-04-06,STK0017,33.8985,34.8746,33.2709,34.2407,3715502,127221225.13
2026-04-07,STK0017,34.2594,34.7745,33.9125,34.4259,4719109,162459667.93
2026-04-08,STK0017,34.3739,34.7902,34.101,34.5162,2336429,80644739.36
2026-04-09,STK0017,34.5622,34.9279,34.0849,34.4493,2275053,78374036.75
2026-04-10,STK0017,34.3487,36.1292,33.9962,35.7623,2657395,95034454.95
2026-04-13,STK0017,36.1989,36.7766,35.1832,35.7538,3350111,119779358.56
2026-04-14,STK0017,35.6998,36.9163,35.0177,36.2241,1841422,66703795.04
2026-04-15,STK0017,36.3481,37.1412,35.4586,36.2496,3692266,133843260.94
2026-04-16,STK0017,36.1044,37.3232,36.0073,37.223,1851934,68934615.06
2026-04-17,STK0017,37.432,38.1324,36.1462,36.8354,4702728,173226726.65
2026-04-20,STK0017,36.9978,37.3392,36.0734,36.4093,3556589,129493036.57
2026-04-21,STK0017,36.501,37.825,35.724,37.0365,5649597,209241338.48
2026-04-22,STK0017,36.8089,37.3285,36.6712,37.1894,3622645,134723829.82
2026-04-23,STK0017,37.0218,37.5652,36.1069,36.6447,2520611,92367007.92
2026-04-24,STK0017,37.0173,38.0562,36.4761,37.5079,2075214,77836872.09
2025-07-21,STK0018,44.7124,45.6734,43.3458,44.2978,3128055,138566064.17
2025-07-22,STK0018,43.9367,44.9646,42.2825,43.2955,2777217,120240915.4
2025-07-23,STK0018,43.4085,44.0843,42.6032,43.2769,1228125,53149490.67
2025-07-24,STK0018,43.6934,43.9575,42.6581,42.9176,2512531,107831754.07
2025-07-25,STK0018,42.8694,43.5056,41.7504,42.3793,1932601,81902271.48
2025-07-28,STK0018,42.6454,43.3837,40.2192,40.9278,2139150,87550754.16
2025-07-29,STK0018,40.7222,41.8496,40.3855,41.5065,1556880,64620621.56
2025-07-30,STK0018,41.5993,42.6135,40.0297,41.0299,2937196,120512977.8
2025-07-31,STK0018,40.4216,41.6308,40.1276,41.3302,4719608,195062175.8
2025-08-01,STK0018,41.0952,42.7595,40.1516,41.7997,2762792,115483831.47
2025-08-04,STK0018,41.7981,42.8019,41.3058,42.3036,1157086,48948912.33
2025-08-05,STK0018,42.2115,43.2379,42.1265,43.1511,2694973,116291032.84
2025-08-06,STK0018,42.8157,43.4363,41.015,41.6183,2252482,93744515.61
2025-08-07,STK0018,41.4937,42.2501,40.8111,41.5663,1663354,69139466.4
2025-08-08,STK0018,41.6486,43.4855,40.7325,42.5496,2809895,119559829.01
2025-08-11,STK0018,42.5276,43.3563,41.9138,42.7395,3325260,142119912.78
2025-08-12,STK0018,42.7551,44.4989,42.577,44.3143,1956104,86683362.93
2025-08-13,STK0018,44.5093,46.5117,43.4715,45.4519,1404080,63818137.33
2025-08-14,STK0018,45.3584,46.666,44.6779,45.9762,1212772,55758646.95
2025-08-15,STK0018,46.3527,46.7349,45.4049,45.7824,1940114,88823143.8
2025-08-18,STK0018,45.5115,46.5434,43.956,44.9757,2331292,104851573.24
2025-08-19,STK0018,45.499,45.7166,44.2193,44.4317,2059978,91528336.64
2025-08-20,STK0018,44.7294,44.9192,44.2815,44.4701,1893620,84209481.4
2025-08-21,STK0018,44.3752,45.01,43.3537,43.9829,2939889,129304924.1
2025-08-22,STK0018,43.9066,44.6255,42.467,43.1738,2860911,123516475.92
2025-08-25,STK0018,43.2274,44.0162,42.6329,43.4191,2671667,116001310.14
2025-08-26,STK0018,43.5753,45.9918,42.5571,44.9417,3282429,147517840.46
2025-08-27,STK0018,45.2378,46.2041,44.8739,45.8353,1944342,89119550.8
2025-08-28,STK0018,45.4681,46.8481,44.3416,45.7154,1662633,76008008.57
2025-08-29,STK0018,45.8356,46.8255,45.7235,46.7113,2040204,95300542.69
2025-09-01,STK0018,46.1218,47.8877,45.9039,47.6625,1994445,95060141.98
2025-09-02,STK0018,47.6118,47.9103,47.239,47.5371,1207358,57394288.97
2025-09-03,STK0018,47.9536,48.1373,47.1464,47.3277,2010854,95169128.27
2025-09-04,STK0018,46.9269,47.5163,46.36,46.9492,3604413,169224473.49
2025-09-05,STK0018,46.5009,48.7595,45.4824,47.7144,3204727,152911566.37
2025-09-08,STK0018,47.7776,49.2072,46.7802,48.2009,2903719,139961954.86
2025-09-09,STK0018,48.6039,49.5336,46.659,47.569,2595722,123475925.24
2025-09-10,STK0018,47.662,47.7654,46.5921,46.6935,4030696,188207183.31
2025-09-11,STK0018,46.1629,47.7648,45.1514,46.7406,1667914,77959373.33
2025-09-12,STK0018,46.271,47.849,45.7565,47.3228,1691851,80063047.12
2025-09-15,STK0018,47.3505,48.242,46.4132,47.3038,3522998,166651340.34
2025-09-16,STK0018,46.9703,47.8496,45.6641,46.5352,2438039,113454720.58
2025-09-17,STK0018,46.5734,47.7167,46.2901,47.4282,1913942,90774881.4
2025-09-18,STK0018,47.484,49.0939,46.8262,48.4231,2931459,141950208.41
2025-09-19,STK0018,48.281,49.406,45.6942,46.7844,2114438,98922731.11
2025-09-22,STK0018,47.2966,48.4078,46.9159,48.0212,1847948,88740667.98
2025-09-23,STK0018,48.1916,49.0805,47.2426,48.1304,1852675,89169929.19
2025-09-24,STK0018,48.4815,49.6468,47.2293,48.3924,2837078,137293113.87
2025-09-25,STK0018,48.6605,50.1446,48.1595,49.6336,2609410,129514506.82
2025-09-26,STK0018,49.589,51.7442,49.0477,51.1855,4123904,211084079.77
2025-09-29,STK0018,51.1258,52.8923,50.4914,52.244,2155961,112636025.23
2025-09-30,STK0018,52.1508,53.7962,51.0761,52.71,2116631,111567614.5
2025-10-01,STK0018,52.9258,53.5664,50.3723,50.9895,3988114,203351826.54
2025-10-02,STK0018,50.7909,51.4605,48.4491,49.0963,3383129,166099266.48
2025-10-03,STK0018,49.6071,50.1181,49.2543,49.7641,2593291,129052735.1
2025-10-06,STK0018,49.5419,52.0673,48.3166,50.8106,1397581,71011982.13
2025-10-07,STK0018,50.8761,52.022,48.8901,50.0167,1787278,89393677.27
2025-10-08,STK0018,49.948,51.0643,49.1585,50.2698,1660875,83491780.36
2025-10-09,STK0018,50.134,51.3418,48.3387,49.532,2420358,119885253.75
2025-10-10,STK0018,50.1819,51.0751,48.4621,49.3404,2009424,99145775.96
2025-10-13,STK0018,49.2106,51.011,48.0266,49.8125,4200063,209215788.5
2025-10-14,STK0018,49.7215,50.2213,49.4374,49.9359,1379803,68901727.34
2025-10-15,STK0018,49.7373,50.1695,49.3799,49.8116,1585519,78977245.56
